% continuousInputs: false
% addNoisyOutputs: false
% inputNoiseProbability: 0.1
% outputNoiseProbability: 0.1
% generator type: class toolkit.SyntheticDataGenerator$IndependentGenerator
% resultRows: 10000
% Number of instances before adding noise (numInputsVectors): 20
% numInputVectors: 20
@RELATION 'synthetic: -c -6 '
@ATTRIBUTE x1 {a, b, c, d}
@ATTRIBUTE x2 {a, b, c, d}
@ATTRIBUTE x3 {a, b, c, d}
@ATTRIBUTE class1 {e, f, g, h, i, j, k, l, m, o, p, q, r, s, t, u}
@ATTRIBUTE class2 {e, f, g, h, i, j, k, l, m, o, p, q, r, s, t, u}
@ATTRIBUTE class3 {e, f, g, h, i, j, k, l, m, o, p, q, r, s, t, u}
@ATTRIBUTE class4 {e, f, g, h, i, j, k, l, m, o, p, q, r, s, t, u}
@ATTRIBUTE class5 {e, f, g, h, i, j, k, l, m, o, p, q, r, s, t, u}
@ATTRIBUTE class6 {e, f, g, h, i, j, k, l, m, o, p, q, r, s, t, u}
@DATA
a, d, b, r, t, i, u, e, u
a, d, d, k, h, h, q, j, m
d, c, b, s, f, j, f, s, e
a, d, b, i, u, i, k, p, i
b, b, d, k, e, s, g, s, m
a, b, b, j, s, t, f, f, l
d, a, d, p, s, r, i, j, p
a, b, d, f, q, t, g, t, r
c, a, d, h, g, s, u, u, e
d, d, a, f, j, o, h, l, i
b, a, a, l, u, i, o, j, q
a, c, c, u, t, k, l, t, f
a, d, a, i, t, i, k, e, l
b, b, b, i, l, r, q, g, s
a, c, c, r, t, s, p, m, h
c, c, a, i, g, r, f, s, f
a, b, c, l, k, m, e, q, h
c, a, d, i, g, p, o, q, t
a, d, b, r, s, i, s, q, u
a, b, c, o, s, s, i, u, p
b, c, c, l, p, l, o, h, g
d, b, a, u, k, k, g, j, e
b, b, d, i, e, t, g, r, o
d, d, b, i, s, i, j, i, m
a, a, b, g, i, t, j, e, q
b, a, a, l, r, m, k, o, g
d, a, d, s, f, s, j, p, l
b, a, a, o, u, p, o, j, u
d, d, a, f, f, j, t, f, j
a, d, b, i, j, i, r, o, i
c, a, d, h, q, r, g, o, e
a, c, c, o, t, s, s, u, h
b, a, d, p, h, u, i, r, i
d, d, a, e, q, s, i, f, l
d, a, d, f, f, q, i, l, g
d, b, c, g, k, j, o, p, i
a, d, a, j, h, t, o, e, t
b, a, a, l, r, p, h, j, i
b, b, b, e, l, u, p, e, f
b, b, d, f, h, t, g, s, l
d, d, a, f, k, r, k, e, k
a, b, d, h, e, e, i, t, k
b, a, d, k, l, f, u, u, t
c, a, d, i, g, f, h, e, e
b, b, d, h, r, u, i, r, u
a, d, b, f, r, k, p, f, p
c, c, a, s, e, u, f, s, o
d, a, d, p, u, h, t, h, q
a, a, b, p, s, f, l, q, t
b, b, d, k, s, q, j, f, l
a, d, b, s, e, i, j, q, u
b, a, a, f, r, f, m, j, h
b, b, b, p, f, r, p, e, l
d, a, b, s, i, j, e, m, i
b, b, b, o, g, m, f, q, i
c, a, d, p, m, s, i, k, i
d, b, c, q, m, j, o, r, r
d, d, a, f, h, h, f, o, f
d, d, a, f, f, e, f, f, q
a, a, d, p, t, p, i, k, e
a, d, a, k, f, s, o, j, o
b, b, c, g, f, l, g, i, g
d, a, d, g, f, r, g, g, g
d, b, c, i, k, j, q, l, i
a, a, b, j, k, h, e, m, e
d, a, d, p, s, q, t, m, h
c, c, c, j, s, p, h, o, l
b, d, a, r, m, g, h, s, p
c, d, a, f, o, r, p, f, p
a, d, a, f, l, f, h, o, k
d, c, c, j, h, k, s, h, p
c, c, c, u, s, o, o, h, r
b, d, a, e, r, s, m, f, t
b, d, a, r, q, f, t, t, o
a, d, a, j, l, g, q, g, m
a, d, b, p, t, i, k, e, i
a, b, c, l, u, l, f, t, s
c, c, a, q, f, u, k, s, u
a, d, b, k, l, p, o, i, o
a, a, b, k, m, s, s, r, t
c, a, a, g, m, k, o, g, u
b, a, a, s, p, p, h, o, u
b, a, a, o, u, p, j, q, u
d, d, a, f, u, u, l, g, r
b, a, a, m, u, e, j, o, r
b, a, a, l, u, s, r, j, k
a, c, c, f, j, s, f, s, h
a, d, b, s, s, i, l, e, m
c, c, c, r, s, r, u, q, s
d, d, a, f, h, k, f, e, r
b, b, c, g, u, l, o, o, g
b, a, a, s, s, p, s, j, s
b, b, b, e, i, r, m, e, s
a, a, a, k, o, r, k, j, i
d, a, d, k, u, m, t, l, h
a, c, a, i, h, t, p, f, i
d, b, d, i, o, j, q, p, l
a, d, c, e, g, s, s, t, g
a, b, a, r, j, r, u, g, p
d, d, a, f, u, t, f, f, l
b, a, a, m, r, m, u, f, f
b, a, d, p, l, k, i, l, r
d, a, a, f, h, e, p, u, g
d, b, b, m, k, p, u, i, u
a, a, c, p, q, r, i, l, h
a, a, a, p, l, s, i, o, r
d, b, d, g, l, j, p, r, l
a, a, b, g, i, t, u, e, g
c, a, d, o, o, h, o, f, i
b, a, a, e, r, f, f, o, r
b, b, a, l, h, q, g, j, r
b, a, d, p, k, s, i, k, k
d, a, a, t, r, e, r, q, f
a, d, b, i, k, i, q, p, l
c, b, d, q, s, t, i, j, l
b, d, a, s, m, o, h, g, g
c, c, a, k, g, s, f, h, u
b, a, d, p, m, s, i, k, g
c, c, a, j, f, j, f, s, k
b, d, a, h, t, o, o, g, l
b, d, a, o, i, g, r, f, k
b, d, a, s, t, o, m, f, g
c, d, a, j, k, o, h, g, l
a, d, a, j, h, h, k, i, f
b, a, b, p, q, j, i, s, i
b, a, d, p, h, l, i, q, r
a, b, c, s, h, k, u, g, h
d, b, b, p, s, k, i, f, k
b, c, a, g, q, l, k, f, o
b, d, a, t, i, h, l, q, g
b, c, a, j, h, m, k, f, p
c, b, c, g, k, j, k, p, r
d, b, b, s, s, k, h, f, o
a, d, c, h, j, i, r, i, l
b, a, a, e, t, h, h, q, j
d, a, d, i, u, o, p, t, g
b, c, a, o, q, j, t, f, j
b, a, a, m, h, f, g, o, i
d, b, c, p, m, j, p, l, i
b, a, d, p, s, l, i, q, f
c, b, c, i, m, j, i, p, i
d, a, d, q, f, q, t, j, l
d, a, c, j, p, t, u, t, h
a, c, c, s, t, k, h, s, o
c, a, d, h, g, s, t, r, i
d, b, b, m, o, k, t, g, p
b, b, c, e, e, u, f, e, e
c, c, c, h, s, o, g, e, l
d, b, c, g, k, j, o, p, g
d, c, a, h, f, p, r, s, o
c, c, a, r, f, o, r, s, u
b, a, c, p, o, s, i, l, r
b, b, b, l, k, r, i, p, f
d, b, c, g, k, j, q, r, g
b, a, a, p, m, p, i, k, h
a, d, b, r, i, i, r, p, m
d, b, b, p, p, q, t, f, l
a, a, b, g, i, u, s, s, q
a, a, a, g, o, j, u, t, i
b, c, a, g, q, g, t, f, e
a, d, b, h, e, i, l, e, l
d, b, c, p, k, j, o, s, m
c, a, d, i, o, i, u, p, g
b, d, a, r, o, g, f, o, e
d, b, c, p, k, j, p, s, h
b, d, a, j, m, m, m, g, f
d, b, b, s, t, k, l, f, p
d, a, d, g, u, k, p, q, u
a, c, c, i, q, j, s, u, j
b, a, a, f, q, m, s, f, k
c, c, c, f, s, p, o, f, l
a, b, a, o, u, t, q, j, o
a, b, c, p, k, j, e, l, l
b, b, d, h, r, t, i, q, u
b, c, b, e, k, t, f, e, k
a, d, b, r, l, i, k, i, l
b, a, d, p, l, k, i, s, r
a, c, a, l, r, q, h, i, m
b, c, a, e, j, r, m, t, q
d, d, a, g, q, u, o, l, o
c, c, a, u, f, i, r, s, u
b, b, d, i, r, t, g, p, u
a, c, c, i, q, k, o, t, j
b, c, a, r, q, g, k, f, p
c, b, b, i, i, m, q, g, q
b, a, b, t, u, j, u, f, u
a, d, b, r, f, i, l, p, u
c, c, c, u, s, g, j, l, l
b, b, c, g, j, l, e, o, g
d, a, d, g, f, m, i, p, g
b, b, d, t, q, o, g, t, m
b, a, d, p, u, p, i, q, f
b, a, a, f, u, i, s, o, p
a, c, c, h, h, l, f, f, p
a, d, a, p, o, i, l, q, u
c, a, d, m, g, i, h, f, l
a, d, b, r, i, i, s, o, k
c, c, a, s, f, o, f, s, p
d, d, a, f, h, j, h, j, h
a, d, a, j, e, r, o, g, g
d, c, c, g, m, j, o, s, f
b, a, a, p, f, p, i, t, r
b, b, b, s, m, u, m, g, t
a, c, c, h, s, k, e, f, l
b, b, b, l, f, l, m, p, p
c, b, c, h, m, j, q, s, p
a, a, b, m, k, t, f, p, l
b, c, c, r, s, g, i, e, l
b, c, d, o, j, g, r, g, m
a, d, a, f, u, s, f, o, h
b, d, a, e, u, m, m, t, e
d, a, d, r, u, t, e, j, s
d, d, a, f, g, p, h, s, g
c, d, a, j, e, r, r, h, k
b, d, a, r, p, o, f, t, g
a, d, a, k, h, t, m, f, p
d, a, d, s, e, e, h, l, g
c, c, a, f, f, i, r, s, u
a, c, c, f, h, k, r, u, h
b, d, a, q, g, h, m, g, e
c, a, d, q, u, q, f, t, t
c, a, d, h, o, h, g, o, t
a, c, c, m, j, k, r, i, k
b, a, c, g, p, l, e, r, s
a, d, b, i, k, i, r, u, h
a, a, a, h, q, m, m, o, l
a, b, c, g, j, s, s, u, u
d, b, d, e, f, m, i, s, g
c, a, d, m, j, s, h, e, l
b, a, d, u, p, f, i, o, u
b, b, d, o, e, q, g, j, k
d, b, b, u, p, k, m, f, l
c, c, d, u, s, h, h, o, l
b, d, d, p, f, u, i, k, h
c, a, d, f, p, k, o, u, l
d, b, c, p, m, j, q, s, l
d, d, a, f, q, h, i, h, f
d, b, c, g, m, j, i, p, g
b, b, c, m, m, l, t, u, t
c, d, a, p, e, p, k, s, k
d, b, c, i, m, j, q, p, p
a, a, b, k, o, t, l, o, p
c, c, a, p, f, o, f, s, l
c, c, a, p, f, e, f, s, k
c, c, c, g, s, o, u, o, k
a, c, c, f, j, s, f, f, u
c, c, a, o, q, k, m, f, e
d, a, a, e, t, f, u, g, e
b, a, a, f, t, l, t, o, k
d, b, b, p, t, k, q, j, g
b, b, d, g, l, o, e, q, g
b, a, d, p, t, p, i, l, h
b, a, a, l, t, s, m, j, g
d, a, d, t, t, h, t, l, g
d, b, c, k, k, j, i, s, f
a, a, b, i, i, u, e, e, l
b, b, d, u, e, t, g, r, u
a, c, c, i, j, k, r, f, u
a, c, a, m, e, o, e, i, g
d, a, a, l, k, i, r, r, j
a, d, a, k, e, h, h, i, m
a, d, b, s, i, i, k, t, i
d, c, b, r, f, i, u, p, u
b, b, d, h, t, u, i, j, u
a, a, b, g, j, h, h, s, k
d, b, b, p, s, j, i, f, f
d, a, d, f, g, s, e, k, g
a, d, b, r, k, j, t, i, m
a, d, b, r, o, i, g, q, m
a, c, c, h, h, s, o, p, h
a, c, c, h, h, k, u, s, h
d, b, c, p, l, j, o, r, i
b, a, b, t, p, m, t, o, s
a, a, b, g, m, j, s, f, q
b, b, c, g, h, l, g, m, g
d, a, d, r, s, q, s, f, g
d, b, b, t, s, q, q, f, l
a, c, c, h, j, s, i, i, m
d, b, c, p, m, i, q, s, m
a, d, b, r, q, i, s, i, o
c, c, a, f, f, s, r, s, j
d, c, b, p, t, q, t, j, p
b, b, b, s, u, u, m, e, o
d, d, b, s, t, i, j, p, l
b, a, d, p, m, j, i, t, s
b, c, b, i, u, r, u, g, o
a, d, a, k, e, f, p, i, i
a, a, c, l, s, u, o, g, q
c, d, d, e, j, i, t, u, h
c, d, d, i, p, i, h, q, l
a, c, c, h, t, s, p, g, j
b, a, a, p, l, u, h, l, h
d, b, b, t, e, k, m, e, h
c, c, c, k, s, o, u, k, s
b, b, d, p, e, o, i, l, r
d, d, a, f, m, h, f, e, j
c, a, d, e, g, h, h, u, l
a, c, c, p, j, k, s, i, g
b, d, a, f, o, m, f, t, i
d, b, a, u, t, j, s, f, f
d, b, b, s, p, l, q, g, o
c, c, a, u, f, s, f, s, p
d, a, b, e, s, k, t, f, o
b, d, a, j, o, f, m, m, t
a, a, b, i, g, i, j, p, l
a, b, c, t, f, o, e, r, g
c, a, d, i, o, h, m, f, j
d, a, a, k, j, f, r, m, k
d, a, d, i, u, t, f, m, p
a, d, c, i, s, s, h, f, l
a, d, b, i, e, i, g, e, p
b, b, a, h, r, i, m, p, p
a, c, c, l, h, s, p, s, u
b, b, b, m, m, l, f, g, o
d, b, b, i, u, q, m, f, f
b, b, c, l, f, l, o, h, g
c, a, d, o, k, f, o, r, j
a, a, b, g, r, s, j, o, h
c, c, a, u, f, u, f, h, u
c, c, c, e, s, r, o, i, l
d, d, a, f, o, u, i, t, l
c, a, d, u, j, g, o, r, g
b, a, d, p, p, s, i, t, h
b, a, a, s, u, r, s, j, l
d, a, d, q, u, q, g, g, m
d, b, c, h, k, j, i, l, h
a, a, b, i, f, h, q, u, h
c, b, c, l, j, o, f, j, s
d, d, a, f, o, s, t, p, f
a, d, a, i, h, m, i, h, i
b, b, a, m, l, u, t, f, h
d, d, a, m, o, k, r, s, u
a, d, c, r, u, k, r, f, h
b, b, b, p, l, q, u, s, p
d, d, d, f, h, t, i, l, k
d, b, b, p, p, k, i, f, l
c, c, c, q, r, o, r, g, l
b, b, c, t, q, l, f, l, g
d, b, b, s, s, k, t, f, m
a, c, c, g, q, s, e, t, l
c, c, c, f, s, o, u, e, k
b, b, b, o, i, u, p, q, t
a, a, b, j, s, p, p, e, l
b, a, a, t, u, i, m, j, q
b, b, d, h, h, e, g, t, u
a, d, b, s, o, e, k, u, i
a, b, c, j, s, s, r, s, g
b, a, a, m, p, i, i, o, p
c, c, a, u, f, t, f, s, q
a, c, c, o, j, k, f, p, j
b, a, a, h, o, p, q, j, m
a, c, c, f, h, s, i, f, p
b, a, d, p, g, k, i, k, s
b, a, a, o, r, g, t, o, o
c, c, c, f, s, g, j, i, k
c, c, d, f, s, m, f, e, l
b, c, a, r, r, g, g, f, u
c, a, d, i, o, h, t, r, t
d, a, a, q, s, k, h, f, t
b, c, a, g, j, k, t, f, m
d, b, b, g, k, j, o, p, k
b, d, a, t, p, r, h, j, p
c, a, d, e, m, k, t, e, i
c, c, c, p, s, g, r, e, l
b, d, a, o, f, k, u, f, k
b, b, d, i, e, p, i, f, m
d, a, a, k, i, i, f, j, u
a, d, a, g, r, g, u, j, o
a, b, c, i, u, l, g, k, t
b, c, c, j, s, k, r, t, u
d, a, b, s, p, k, p, j, h
d, b, b, p, s, k, i, j, o
d, a, a, u, l, m, r, l, f
d, d, a, f, h, q, u, f, g
b, c, a, j, i, k, u, f, l
b, d, a, e, u, u, h, g, t
b, a, a, f, r, g, l, o, m
a, d, a, m, t, k, u, g, f
d, a, a, m, h, e, g, s, u
a, d, b, r, t, i, t, m, m
b, b, c, i, f, o, f, t, g
d, a, a, j, l, f, h, j, e
c, a, b, j, i, s, u, g, j
a, d, b, p, t, i, l, i, j
a, d, a, j, h, s, o, j, p
c, b, c, q, k, j, o, r, f
a, d, a, j, o, f, p, h, i
c, b, d, o, g, h, m, u, g
a, c, c, p, h, k, h, f, j
b, b, c, g, h, l, f, f, t
c, d, d, o, g, s, p, r, t
c, c, a, f, f, t, g, s, m
c, a, d, i, m, k, u, p, i
c, c, d, p, s, p, j, p, r
a, c, a, r, p, k, s, e, e
a, c, c, r, h, s, u, q, u
c, c, c, e, s, r, j, e, k
d, d, a, f, u, u, j, g, q
b, b, b, e, k, u, f, q, i
b, b, b, i, e, g, m, g, t
c, c, c, s, s, r, j, f, l
b, d, b, s, i, i, h, l, m
b, b, c, m, h, l, g, q, g
b, a, d, p, m, p, i, l, s
a, a, b, g, h, t, i, u, p
d, a, d, u, f, t, e, m, g
c, c, a, o, f, p, k, s, q
c, c, a, p, f, u, k, s, q
c, a, d, k, g, t, t, p, i
a, d, b, i, q, i, q, e, i
b, b, d, p, e, o, i, u, u
a, d, b, q, e, i, t, i, u
b, d, a, g, r, h, k, j, f
a, a, b, u, l, s, u, f, h
a, c, c, h, q, s, e, t, l
d, b, b, u, f, k, l, f, f
d, d, a, f, q, f, t, j, j
b, b, d, g, f, f, g, j, m
b, a, a, g, r, h, k, q, p
b, d, a, h, p, m, m, r, u
d, d, d, f, h, r, i, e, t
b, a, a, i, q, f, e, j, o
d, a, d, g, s, m, f, k, t
d, d, a, f, f, k, h, p, h
a, d, b, r, t, i, r, i, m
d, a, d, q, e, r, i, m, l
a, a, b, k, s, u, u, l, i
d, a, c, p, u, t, k, t, s
d, b, c, i, m, j, o, p, i
a, a, d, i, r, e, h, g, q
b, a, d, p, h, j, h, p, r
a, d, a, i, e, q, p, i, f
a, a, b, u, m, s, f, o, k
b, b, b, g, k, r, p, p, i
c, c, a, f, f, h, k, s, i
b, d, a, u, h, s, m, o, t
c, a, d, e, j, r, h, u, t
b, d, a, f, o, m, m, g, g
b, b, c, g, m, o, e, k, t
c, d, d, h, m, f, t, p, m
b, a, c, i, h, l, g, e, t
a, c, a, l, h, j, q, g, s
d, a, a, t, h, j, i, j, p
d, a, d, h, s, i, p, h, h
d, b, b, i, t, p, l, j, o
d, a, a, l, l, f, l, h, e
b, b, b, l, e, r, q, p, h
a, c, c, h, j, k, j, t, i
b, a, a, o, r, l, e, o, k
a, c, c, s, q, j, k, q, g
c, c, c, o, r, o, i, k, l
b, a, d, t, r, s, g, t, m
d, a, d, q, j, f, k, q, f
d, c, a, m, f, u, g, s, u
b, b, a, h, q, p, i, g, o
a, a, b, j, i, r, o, h, t
a, c, b, s, j, k, s, r, u
c, b, c, t, j, o, e, e, r
c, c, c, u, s, g, u, g, r
c, c, d, r, f, h, r, s, f
b, b, d, h, f, o, i, r, m
b, b, c, t, f, l, g, u, g
a, d, b, p, m, i, u, i, p
d, b, b, o, s, k, h, f, f
b, a, a, f, u, j, l, j, e
c, b, c, t, s, r, i, e, l
b, d, a, s, o, l, m, p, t
b, c, a, o, r, g, i, f, l
a, d, a, j, i, j, o, m, i
b, b, c, i, u, g, g, q, t
a, d, c, r, j, k, s, f, f
b, b, b, g, l, o, g, h, g
b, d, b, t, h, m, o, i, h
d, d, a, f, o, e, o, e, r
d, d, b, f, t, t, l, l, h
b, d, a, u, g, l, m, f, o
b, b, b, o, r, u, m, e, i
c, c, c, g, s, g, o, f, s
a, c, c, j, g, k, g, q, j
b, c, a, r, j, j, p, f, t
d, b, c, p, k, j, o, r, q
d, b, a, s, f, k, f, f, p
d, a, d, p, u, s, g, j, g
d, d, c, p, q, k, r, f, u
a, c, c, f, q, k, j, f, j
a, a, a, p, h, l, i, t, e
a, c, c, g, l, j, o, p, i
b, d, a, s, f, q, u, g, i
c, c, a, m, f, e, r, s, j
b, c, a, o, q, g, l, f, u
d, b, c, q, k, j, k, s, o
d, a, b, i, t, k, t, f, i
c, c, a, h, h, k, m, f, e
d, b, c, k, m, j, q, l, s
a, c, c, p, s, k, i, i, p
d, b, b, s, f, q, g, g, l
a, c, c, s, t, k, o, u, j
a, c, c, o, j, k, o, f, h
b, b, c, l, l, l, e, g, g
a, d, b, s, k, i, j, t, m
c, b, c, i, m, j, o, l, g
c, c, c, u, s, g, u, q, o
c, c, c, e, s, o, i, f, l
a, a, a, e, h, s, g, i, u
c, c, a, p, f, p, r, s, o
c, a, d, g, u, m, t, k, h
b, a, a, m, u, o, l, f, k
d, b, b, i, t, q, l, j, h
a, d, a, i, s, h, m, f, t
a, c, c, p, p, s, r, t, m
a, c, c, o, s, s, s, f, u
a, c, c, h, t, k, f, u, g
d, a, a, i, k, s, r, i, u
d, b, b, s, t, k, i, j, l
b, a, d, h, g, j, g, e, t
a, b, b, k, e, u, i, g, k
a, d, b, r, f, i, k, p, m
a, c, c, p, h, k, r, s, f
d, a, d, j, u, o, s, j, p
b, b, d, o, i, p, i, s, l
c, a, c, p, m, j, k, o, i
a, d, b, r, s, i, k, t, l
d, a, a, q, j, h, h, q, u
a, d, a, g, o, u, o, f, o
b, c, a, g, q, k, q, e, i
b, b, d, h, q, q, f, q, j
a, a, b, j, g, p, p, s, k
b, a, a, f, q, i, i, j, p
d, a, d, g, s, t, g, q, s
a, d, b, r, h, i, r, p, i
d, c, c, g, s, s, f, f, h
c, c, c, q, s, r, u, k, k
d, b, d, r, f, g, g, l, h
c, a, d, m, p, g, o, o, i
b, c, a, e, p, f, g, t, p
d, d, a, f, q, r, p, l, i
a, a, c, f, s, u, g, u, p
d, a, a, p, g, e, g, l, j
b, d, a, f, t, l, m, f, o
d, b, d, p, m, j, q, r, l
b, b, d, t, p, u, g, f, u
b, c, a, g, f, k, g, g, o
c, a, d, k, g, r, o, r, e
c, c, a, p, f, u, f, s, u
c, c, c, f, s, o, f, e, l
b, c, a, p, f, r, r, s, o
b, b, d, s, s, s, i, j, l
b, c, a, g, q, g, r, f, k
b, a, d, p, m, s, j, l, r
b, b, d, u, t, p, g, f, r
a, c, c, i, k, k, s, g, j
d, b, c, g, k, i, i, r, m
b, b, d, s, j, t, i, f, m
c, b, c, m, s, q, o, k, s
a, a, b, j, i, j, s, s, h
c, a, d, h, g, o, o, q, g
d, b, b, o, p, q, h, f, h
c, c, b, j, f, e, r, s, i
c, c, a, o, g, g, f, s, i
a, c, c, f, h, s, e, s, l
c, c, c, e, t, o, o, p, l
a, d, b, r, u, i, r, j, l
b, b, c, i, p, o, t, u, g
b, a, a, l, u, r, s, i, g
d, c, a, f, o, q, h, f, o
b, b, b, o, i, r, e, u, o
c, a, d, m, k, r, h, u, i
c, d, a, u, f, t, f, s, h
d, a, d, p, f, t, m, k, s
b, a, d, p, s, u, i, o, f
b, a, a, f, r, p, h, o, o
b, d, a, u, g, o, m, m, g
b, a, a, f, p, j, s, o, p
c, a, d, i, j, k, h, r, i
d, b, b, j, s, k, m, j, o
d, b, c, g, m, j, q, s, l
c, c, c, u, s, o, j, e, l
d, b, c, k, m, i, k, p, l
a, a, b, m, g, t, t, r, l
a, c, c, j, t, s, s, t, p
a, d, b, s, g, h, j, e, l
d, d, a, e, u, r, o, t, h
d, b, b, i, t, k, i, f, o
b, b, c, t, u, o, e, l, t
c, a, d, o, k, f, o, r, t
a, d, c, s, o, i, o, j, u
d, c, c, h, q, s, i, g, u
a, c, c, u, q, k, j, u, g
a, a, b, r, l, h, u, f, p
b, b, c, m, l, l, e, h, g
a, a, b, q, k, s, p, h, q
c, b, c, u, s, o, h, k, r
c, b, c, g, s, s, j, k, k
c, c, a, p, f, j, f, s, p
b, b, b, f, s, l, l, q, s
b, b, d, o, u, k, i, j, r
d, a, a, p, i, r, u, q, u
d, b, c, g, k, j, q, r, g
a, c, b, i, k, j, j, p, m
a, a, b, m, m, u, i, e, t
c, c, c, f, s, p, r, g, r
b, b, b, l, r, r, e, e, s
b, b, c, t, g, o, g, o, s
c, c, c, t, s, g, u, o, k
d, b, c, p, k, k, o, r, m
d, a, a, g, r, j, r, t, u
b, a, a, h, u, i, s, j, u
a, d, b, i, u, i, s, q, u
c, c, c, g, s, o, o, g, r
a, a, a, m, q, h, m, f, u
c, c, c, r, s, o, e, s, r
b, d, b, h, m, m, h, r, o
a, c, c, e, t, k, s, f, u
d, a, a, g, j, t, r, g, j
b, a, a, o, u, h, j, j, o
d, b, c, i, k, j, k, s, m
b, a, d, p, m, s, j, r, e
d, a, b, s, f, q, l, e, h
d, a, d, p, u, g, f, f, l
b, c, a, g, p, j, p, f, o
c, d, a, j, f, j, f, s, u
c, c, a, p, f, i, r, h, o
a, d, a, s, r, m, o, g, t
d, c, d, f, l, k, f, l, g
c, c, d, m, g, t, r, s, f
b, a, d, o, p, p, i, r, u
d, a, d, f, u, l, t, j, s
b, d, d, h, g, l, i, u, u
a, c, c, j, j, l, h, f, j
a, c, c, i, j, j, t, f, f
c, c, c, l, s, r, u, f, r
d, a, a, h, k, e, s, q, i
b, b, c, i, f, o, g, q, g
d, a, d, g, u, m, e, p, g
c, c, c, r, s, r, j, s, l
b, c, a, j, f, g, h, f, e
c, a, d, f, m, h, u, o, g
b, d, a, h, k, o, f, t, p
a, a, b, g, i, u, k, p, t
b, a, a, j, h, o, m, i, p
d, b, b, s, p, j, u, f, l
b, b, b, p, j, l, l, p, r
a, c, c, l, t, l, f, f, k
b, c, c, o, i, s, g, g, q
c, a, d, k, o, i, p, f, i
a, c, c, o, h, k, s, t, j
d, d, a, k, r, k, k, g, o
b, b, d, i, s, t, h, f, j
a, d, b, r, g, i, g, i, q
c, c, a, p, f, o, r, s, e
a, c, c, i, h, k, r, u, g
a, d, b, r, f, i, j, t, i
a, c, c, g, t, k, f, s, f
b, b, b, u, e, h, e, p, h
c, c, c, p, s, r, j, g, l
d, d, a, f, l, t, f, f, k
a, d, b, q, q, i, r, o, l
a, a, b, p, m, u, u, u, r
a, a, a, h, i, s, h, f, e
a, c, c, i, j, k, p, u, p
b, b, b, i, m, u, t, p, r
a, a, b, j, s, t, l, t, h
c, c, a, j, f, j, r, s, u
a, c, c, g, q, s, o, u, u
a, c, c, o, q, k, u, f, h
c, a, d, e, g, r, o, f, l
c, a, d, h, o, s, u, o, t
b, b, b, e, r, u, l, g, i
a, a, b, l, i, j, s, e, k
d, c, c, f, j, k, e, u, j
b, a, a, m, r, s, o, j, p
d, b, c, g, m, i, e, s, l
d, a, d, j, j, j, k, m, j
c, b, c, k, m, j, q, r, m
d, d, a, f, o, p, h, e, u
c, c, c, o, s, o, o, g, k
a, a, b, k, m, p, e, l, h
a, d, b, s, h, i, t, t, i
a, c, c, l, q, s, l, i, l
d, a, d, h, u, q, f, g, h
b, a, a, g, g, s, j, j, l
d, d, a, t, i, e, j, s, j
b, c, d, g, g, k, q, f, m
d, d, d, i, e, g, p, j, i
d, a, d, f, e, t, e, t, h
b, c, a, g, r, j, u, f, p
a, a, b, l, p, h, p, s, i
d, a, a, e, m, k, l, m, j
d, b, b, j, s, t, p, j, e
b, c, a, j, f, g, g, f, o
d, b, b, i, s, r, u, f, f
d, c, a, p, f, o, r, s, f
b, a, c, l, t, o, e, u, q
a, c, c, l, h, k, o, f, u
a, a, b, u, p, f, u, l, q
c, a, d, i, g, s, o, r, t
b, b, c, t, m, o, e, f, s
b, a, a, t, u, h, s, o, r
a, c, c, g, j, s, u, f, f
d, b, c, i, m, j, i, p, l
a, a, a, m, r, h, j, j, r
a, a, b, g, g, f, l, u, q
a, c, c, j, q, s, j, t, e
c, c, b, t, s, r, i, e, l
a, c, c, s, q, k, u, u, f
b, d, a, h, g, o, h, f, i
c, c, a, s, f, e, k, r, j
d, d, a, f, h, k, o, o, j
d, b, b, m, t, k, i, f, f
b, b, c, t, l, m, o, t, t
b, b, d, k, h, s, g, f, m
d, a, d, j, f, t, l, f, g
b, a, a, h, q, q, t, j, f
a, d, b, i, i, i, k, j, u
b, a, d, p, u, p, i, o, r
a, a, b, g, i, h, p, e, e
a, d, b, i, t, h, q, p, i
d, b, c, i, j, j, q, s, p
b, c, a, g, q, g, q, f, m
c, c, c, f, s, q, j, g, l
a, c, c, g, i, s, f, u, p
d, d, d, f, h, f, t, j, f
a, a, d, o, l, k, i, q, s
d, a, a, f, k, h, i, f, k
a, d, b, f, o, j, l, g, h
b, a, a, o, h, o, e, o, u
d, d, b, t, h, o, m, i, h
a, c, c, h, h, s, f, f, h
b, b, b, f, l, q, m, p, e
b, d, d, p, h, p, i, u, i
c, b, c, j, s, o, o, q, r
a, a, b, i, t, i, l, i, l
a, c, b, r, e, i, l, i, u
d, a, d, i, t, r, p, p, u
b, c, c, i, h, k, o, q, e
b, a, a, s, h, e, t, o, o
b, b, c, t, j, o, t, h, t
b, b, d, h, s, t, g, t, u
a, a, b, i, m, h, h, s, g
d, a, a, l, h, j, g, s, i
a, c, c, p, h, k, e, t, u
c, c, a, o, f, r, r, s, o
b, c, a, r, q, g, j, f, j
b, c, a, r, i, g, t, f, p
a, c, c, j, q, s, r, i, j
a, c, c, f, s, k, r, i, f
b, b, c, i, g, l, o, h, g
c, d, c, u, s, o, j, s, k
d, c, c, i, l, j, u, s, g
